Row ID,Order ID,DateKey,ShipDateKey,ProductKey,CustomerKey,GeographyKey,ShipModeKey,Sales,Quantity,Discount,Profit,Ship Days,Profit Margin,Returned Flag,Returned,Net Sales After Returns,Return Sales,Loss Flag,Discount Band
1957,CA-2018-157987,20180902,20180906,202,557,30,2,167.97,3,0.0,40.31280000000001,4,0.24,False,No,167.97,0.0,False,0%
1958,CA-2018-157987,20180902,20180906,1118,557,30,2,17.12,4,0.0,7.703999999999999,4,0.4499999999999999,False,No,17.12,0.0,False,0%
1959,CA-2018-110905,20180910,20180915,807,356,335,1,16.200000000000003,3,0.0,7.776,5,0.4799999999999999,False,No,16.200000000000003,0.0,False,0%
1960,CA-2018-110905,20180910,20180915,1202,356,335,1,33.99,3,0.0,14.615700000000004,5,0.4300000000000001,False,No,33.99,0.0,False,0%
1961,CA-2018-110905,20180910,20180915,1090,356,335,1,296.85,5,0.0,53.43299999999999,5,0.18,False,No,296.85,0.0,False,0%
1962,CA-2018-110905,20180910,20180915,1203,356,335,1,112.8,6,0.0,6.768000000000001,5,0.06,False,No,112.8,0.0,False,0%
1963,CA-2018-110905,20180910,20180915,1204,356,335,1,13.71,3,0.0,6.5808,5,0.48,False,No,13.71,0.0,False,0%
1964,CA-2018-110905,20180910,20180915,1026,356,335,1,24.9,5,0.0,11.703,5,0.47,False,No,24.9,0.0,False,0%
1965,CA-2018-110905,20180910,20180915,622,356,335,1,286.29,3,0.0,17.177399999999977,5,0.0599999999999999,False,No,286.29,0.0,False,0%
1966,CA-2018-110905,20180910,20180915,1205,356,335,1,24.18,2,0.0,7.253999999999998,5,0.2999999999999999,False,No,24.18,0.0,False,0%
1967,CA-2018-165841,20181221,20181228,540,204,336,2,281.97,3,0.0,78.9516,7,0.28,False,No,281.97,0.0,False,0%
1968,CA-2018-165841,20181221,20181228,1206,204,336,2,69.5,5,0.0,20.154999999999998,7,0.2899999999999999,False,No,69.5,0.0,False,0%
1969,CA-2018-165841,20181221,20181228,163,204,336,2,166.44,3,0.0,79.8912,7,0.48,False,No,166.44,0.0,False,0%
1970,CA-2018-117485,20180923,20180929,172,218,313,2,291.96,4,0.0,102.18599999999998,6,0.35,False,No,291.96,0.0,False,0%
1971,CA-2018-140242,20180506,20180511,1127,530,37,2,6.408,3,0.2,0.6407999999999998,5,0.0999999999999999,False,No,6.408,0.0,False,10-20%
1972,CA-2018-140242,20180506,20180511,172,530,37,2,408.744,7,0.2,76.63949999999998,5,0.1874999999999999,False,No,408.744,0.0,False,10-20%
1973,CA-2015-148950,20151214,20151219,1207,558,27,2,5.103999999999999,4,0.8,-8.676800000000002,5,-1.7000000000000006,True,Yes,0.0,5.103999999999999,True,40%+
1974,CA-2015-148950,20151214,20151219,805,558,27,2,2.8960000000000004,2,0.2,0.4705999999999998,5,0.1624999999999999,True,Yes,0.0,2.8960000000000004,False,10-20%
1975,CA-2015-148950,20151214,20151219,1208,558,27,2,35.016000000000005,3,0.2,-2.188500000000003,5,-0.0625,True,Yes,0.0,35.016000000000005,True,10-20%
1976,CA-2015-110408,20151018,20151020,197,128,154,1,275.97,3,0.0,11.03879999999998,2,0.0399999999999999,False,No,275.97,0.0,False,0%
1977,CA-2015-110408,20151018,20151020,1209,128,154,1,1394.95,5,0.0,362.687,2,0.2599999999999999,False,No,1394.95,0.0,False,0%
1978,CA-2015-110408,20151018,20151020,1210,128,154,1,545.88,6,0.0,70.96439999999998,2,0.1299999999999999,False,No,545.88,0.0,False,0%
1979,CA-2016-109939,20160508,20160512,1211,212,161,2,5.248,2,0.2,0.5903999999999991,4,0.1124999999999998,False,No,5.248,0.0,False,10-20%
1980,CA-2017-112669,20170414,20170414,285,447,277,4,933.536,4,0.2,105.02279999999996,0,0.1124999999999999,False,No,933.536,0.0,False,10-20%
1981,CA-2017-112669,20170414,20170414,231,447,277,4,42.976,4,0.2,4.297600000000003,0,0.1,False,No,42.976,0.0,False,10-20%
1982,CA-2016-119592,20161214,20161216,621,153,113,1,3.76,2,0.0,1.8048,2,0.48,False,No,3.76,0.0,False,0%
1983,CA-2015-122749,20151203,20151209,1212,160,337,2,479.96,4,0.0,134.3888,6,0.28,False,No,479.96,0.0,False,0%
1984,CA-2015-164721,20151125,20151127,651,430,91,1,320.88,6,0.0,93.05519999999996,2,0.2899999999999998,True,Yes,0.0,320.88,False,0%
1985,CA-2015-164721,20151125,20151127,741,430,91,1,23.88,3,0.0,10.5072,2,0.44,True,Yes,0.0,23.88,False,0%
1986,CA-2015-164721,20151125,20151127,1071,430,91,1,26.76,4,0.0,12.3096,2,0.4599999999999999,True,Yes,0.0,26.76,False,0%
1987,CA-2017-147417,20170725,20170727,307,559,48,3,1439.976,4,0.4,191.9968,2,0.1333333333333333,False,No,1439.976,0.0,False,20-40%
1988,CA-2016-127509,20161109,20161113,1213,549,335,2,17.22,3,0.0,7.921200000000001,4,0.4600000000000001,False,No,17.22,0.0,False,0%
1989,CA-2016-127509,20161109,20161113,1214,549,335,2,1024.38,7,0.0,215.11979999999997,4,0.2099999999999999,False,No,1024.38,0.0,False,0%
1990,CA-2016-127509,20161109,20161113,1215,549,335,2,26.22,3,0.0,12.3234,4,0.47,False,No,26.22,0.0,False,0%
1991,CA-2016-127509,20161109,20161113,1216,549,335,2,17.34,3,0.0,8.4966,4,0.49,False,No,17.34,0.0,False,0%
1992,CA-2018-111374,20180224,20180228,926,559,64,2,4.956,4,0.7,-3.799599999999998,4,-0.7666666666666662,False,No,4.956,0.0,True,40%+
1993,CA-2018-133648,20180625,20180702,430,530,331,2,71.04,6,0.2,26.640000000000004,7,0.375,False,No,71.04,0.0,False,10-20%
1994,CA-2018-133648,20180625,20180702,1217,530,331,2,5.344,2,0.2,0.7347999999999992,7,0.1374999999999998,False,No,5.344,0.0,False,10-20%
1995,CA-2018-133648,20180625,20180702,1218,530,331,2,11.304,3,0.2,-2.1195,7,-0.1875,False,No,11.304,0.0,True,10-20%
1996,US-2018-147221,20181202,20181204,1219,560,67,1,294.61999999999995,5,0.8,-766.012,2,-2.6,False,No,294.61999999999995,0.0,True,40%+
1997,US-2018-147221,20181202,20181204,494,560,67,1,8.752,4,0.6,-3.719599999999998,2,-0.4249999999999997,False,No,8.752,0.0,True,40%+
1998,CA-2015-131905,20150206,20150209,548,541,338,3,15.0,4,0.0,7.199999999999999,3,0.4799999999999999,False,No,15.0,0.0,False,0%
1999,CA-2015-131905,20150206,20150209,298,541,338,3,161.61,1,0.0,42.018600000000006,3,0.26,False,No,161.61,0.0,False,0%
2000,CA-2015-131905,20150206,20150209,1130,541,338,3,144.95,5,0.0,42.03549999999999,3,0.2899999999999999,False,No,144.95,0.0,False,0%
2001,CA-2018-166128,20180411,20180418,98,561,55,2,199.95,5,0.0,21.994499999999988,7,0.1099999999999999,False,No,199.95,0.0,False,0%
2002,CA-2018-166128,20180411,20180418,1055,561,55,2,41.86,7,0.0,14.232399999999998,7,0.3399999999999999,False,No,41.86,0.0,False,0%
2003,CA-2018-163510,20181225,20181228,912,528,176,1,95.94,3,0.0,9.594,3,0.1,False,No,95.94,0.0,False,0%
2004,CA-2018-163510,20181225,20181228,65,528,176,1,304.45,5,0.0,76.11249999999998,3,0.2499999999999999,False,No,304.45,0.0,False,0%
2005,US-2018-143028,20180411,20180418,93,338,339,2,11.363999999999995,3,0.8,-17.046,7,-1.5000000000000002,False,No,11.363999999999995,0.0,True,40%+
2006,CA-2015-111150,20151231,20160104,754,339,340,2,29.68,7,0.0,11.5752,4,0.3899999999999999,False,No,29.68,0.0,False,0%
2007,CA-2015-111150,20151231,20160104,235,339,340,2,47.53,7,0.0,16.160200000000003,4,0.3400000000000001,False,No,47.53,0.0,False,0%
2008,CA-2018-165386,20180803,20180804,1220,497,37,3,183.372,2,0.3,-36.67439999999999,1,-0.1999999999999999,False,No,183.372,0.0,True,20-40%
2009,CA-2015-116407,20151115,20151121,1040,441,341,2,4.224,3,0.2,0.4751999999999998,6,0.1124999999999999,False,No,4.224,0.0,False,10-20%
2010,CA-2015-116407,20151115,20151121,78,441,341,2,333.05600000000004,2,0.2,29.14240000000001,6,0.0875,False,No,333.05600000000004,0.0,False,10-20%
2011,CA-2015-116407,20151115,20151121,566,441,341,2,24.896,4,0.2,7.779999999999998,6,0.3124999999999999,False,No,24.896,0.0,False,10-20%
2012,CA-2016-155761,20161211,20161211,591,562,17,4,159.984,2,0.2,35.9964,0,0.225,True,Yes,0.0,159.984,False,10-20%
2013,CA-2016-155761,20161211,20161211,1221,562,17,4,46.344,3,0.2,4.634400000000001,0,0.1,True,Yes,0.0,46.344,False,10-20%
2014,CA-2017-145905,20170918,20170923,1132,563,342,2,350.98,1,0.0,84.23520000000002,5,0.24,False,No,350.98,0.0,False,0%
2015,CA-2017-145905,20170918,20170923,1222,563,342,2,13.08,2,0.0,6.0168,5,0.4599999999999999,False,No,13.08,0.0,False,0%
2016,CA-2017-145905,20170918,20170923,907,563,342,2,900.08,4,0.0,117.0104,5,0.13,False,No,900.08,0.0,False,0%
2017,CA-2016-113110,20160319,20160323,1046,319,343,2,17.568,2,0.2,6.3684,4,0.3625,False,No,17.568,0.0,False,10-20%
2018,CA-2016-113110,20160319,20160323,3,319,343,2,14.62,2,0.0,6.8714,4,0.47,False,No,14.62,0.0,False,0%
2019,CA-2016-113110,20160319,20160323,1060,319,343,2,33.36,4,0.0,8.6736,4,0.26,False,No,33.36,0.0,False,0%
2020,CA-2016-113110,20160319,20160323,187,319,343,2,40.14,6,0.0,19.6686,4,0.49,False,No,40.14,0.0,False,0%
2021,CA-2017-168354,20170919,20170921,519,564,260,3,1606.23,9,0.0,481.8689999999999,2,0.2999999999999999,False,No,1606.23,0.0,False,0%
2022,CA-2017-168354,20170919,20170921,127,564,260,3,17.04,3,0.0,7.667999999999999,2,0.4499999999999999,False,No,17.04,0.0,False,0%
2023,CA-2017-168354,20170919,20170921,730,564,260,3,49.53,3,0.0,23.774400000000004,2,0.48,False,No,49.53,0.0,False,0%
2024,CA-2017-168354,20170919,20170921,636,564,260,3,872.32,4,0.0,244.2496,2,0.2799999999999999,False,No,872.32,0.0,False,0%
2025,US-2018-111241,20180820,20180822,980,422,254,1,239.12000000000003,5,0.2,77.71399999999997,2,0.3249999999999998,False,No,239.12000000000003,0.0,False,10-20%
2026,CA-2016-114237,20160313,20160315,632,508,6,3,141.96,2,0.0,39.7488,2,0.28,False,No,141.96,0.0,False,0%
2027,CA-2017-113516,20170908,20170910,341,92,195,1,33.024,2,0.2,11.5584,2,0.35,False,No,33.024,0.0,False,10-20%
2028,CA-2017-113516,20170908,20170910,543,92,195,1,67.13600000000001,4,0.2,23.497599999999995,2,0.3499999999999998,False,No,67.13600000000001,0.0,False,10-20%
2029,CA-2016-117961,20161126,20161130,186,324,344,2,14.73,3,0.0,6.9231,4,0.47,False,No,14.73,0.0,False,0%
2030,CA-2016-117961,20161126,20161130,1223,324,344,2,104.9,5,0.0,25.176,4,0.2399999999999999,False,No,104.9,0.0,False,0%
2031,CA-2016-117961,20161126,20161130,786,324,344,2,61.04,4,0.0,30.52,4,0.5,False,No,61.04,0.0,False,0%
2032,CA-2016-117961,20161126,20161130,1030,324,344,2,10.95,3,0.0,5.1465,4,0.47,False,No,10.95,0.0,False,0%
2033,CA-2017-128923,20171209,20171213,708,335,7,2,9.392,2,0.2,3.2872,4,0.3499999999999999,False,No,9.392,0.0,False,10-20%
2034,CA-2017-128923,20171209,20171213,1133,335,7,2,9.328,1,0.2,0.8162000000000007,4,0.0875,False,No,9.328,0.0,False,10-20%
2035,CA-2018-162481,20180925,20180929,864,565,39,2,8.26,2,0.0,3.8822,4,0.47,False,No,8.26,0.0,False,0%
2036,CA-2018-162481,20180925,20180929,52,565,39,2,269.97,3,0.0,51.29429999999997,4,0.1899999999999999,False,No,269.97,0.0,False,0%
2037,CA-2016-119214,20160123,20160127,365,195,345,2,29.04,3,0.0,13.9392,4,0.48,True,Yes,0.0,29.04,False,0%
2038,CA-2016-119214,20160123,20160127,1101,195,345,2,14.62,2,0.0,6.8714,4,0.47,True,Yes,0.0,14.62,False,0%
2039,CA-2016-122287,20160618,20160623,1224,382,346,2,11.952000000000002,3,0.2,4.3326,5,0.3625,False,No,11.952000000000002,0.0,False,10-20%
2040,CA-2016-122287,20160618,20160623,871,382,346,2,4.536000000000001,7,0.7,-3.3264,5,-0.7333333333333331,False,No,4.536000000000001,0.0,True,40%+
2041,CA-2016-122287,20160618,20160623,786,382,346,2,9.156,2,0.7,-6.103999999999997,5,-0.6666666666666663,False,No,9.156,0.0,True,40%+
2042,CA-2016-122287,20160618,20160623,1156,382,346,2,75.36,5,0.2,20.724000000000007,5,0.2750000000000001,False,No,75.36,0.0,False,10-20%
2043,CA-2016-104493,20161002,20161008,1225,183,189,2,57.504000000000005,6,0.2,20.1264,6,0.35,False,No,57.504000000000005,0.0,False,10-20%
2044,US-2018-158946,20181118,20181123,925,479,347,2,38.864,7,0.2,7.7728,5,0.1999999999999999,False,No,38.864,0.0,False,10-20%
2045,CA-2015-129168,20150817,20150823,989,11,15,2,15.552000000000003,3,0.2,5.4432,6,0.3499999999999999,False,No,15.552000000000003,0.0,False,10-20%
2046,CA-2017-131835,20170717,20170721,724,566,348,2,162.64,2,0.0,45.5392,4,0.2799999999999999,False,No,162.64,0.0,False,0%
2047,CA-2017-131835,20170717,20170721,257,566,348,2,597.0,3,0.0,280.59000000000003,4,0.47,False,No,597.0,0.0,False,0%
2048,CA-2017-131835,20170717,20170721,418,566,348,2,55.48,1,0.0,26.6304,4,0.48,False,No,55.48,0.0,False,0%
2049,CA-2016-142237,20160711,20160713,29,243,64,3,289.80000000000007,7,0.2,36.224999999999966,2,0.1249999999999998,False,No,289.80000000000007,0.0,False,10-20%
2050,CA-2016-142237,20160711,20160713,758,243,64,3,2.502,3,0.7,-2.0016,2,-0.7999999999999998,False,No,2.502,0.0,True,40%+
2051,CA-2016-142237,20160711,20160713,807,243,64,3,6.480000000000001,4,0.7,-4.751999999999999,2,-0.7333333333333331,False,No,6.480000000000001,0.0,True,40%+
2052,CA-2016-142237,20160711,20160713,1226,243,64,3,341.48799999999994,8,0.3,-73.17599999999999,2,-0.2142857142857142,False,No,341.48799999999994,0.0,True,20-40%
2053,CA-2016-142237,20160711,20160713,325,243,64,3,11.12,5,0.2,0.8339999999999996,2,0.0749999999999999,False,No,11.12,0.0,False,10-20%
2054,CA-2016-142237,20160711,20160713,1227,243,64,3,25.344,6,0.2,3.484799999999998,2,0.1374999999999999,False,No,25.344,0.0,False,10-20%
2055,CA-2017-136434,20171201,20171207,1138,503,239,2,17.31,3,0.0,5.193,6,0.3,False,No,17.31,0.0,False,0%
2056,CA-2018-120376,20181222,20181225,1228,237,84,3,199.95,5,0.0,63.98399999999999,3,0.3199999999999999,False,No,199.95,0.0,False,0%
2057,CA-2018-120376,20181222,20181225,630,237,84,3,1586.6899999999998,7,0.0,412.5394,3,0.26,False,No,1586.6899999999998,0.0,False,0%
2058,CA-2018-120376,20181222,20181225,107,237,84,3,84.99,1,0.0,30.5964,3,0.36,False,No,84.99,0.0,False,0%
2059,CA-2018-120376,20181222,20181225,122,237,84,3,411.8,2,0.0,70.00599999999997,3,0.1699999999999999,False,No,411.8,0.0,False,0%
2060,CA-2015-106439,20151031,20151104,1229,56,14,2,11.34,3,0.0,5.2164,4,0.46,False,No,11.34,0.0,False,0%
2061,CA-2015-106439,20151031,20151104,1230,56,14,2,80.3,5,0.0,20.878,4,0.2599999999999999,False,No,80.3,0.0,False,0%
2062,CA-2015-106439,20151031,20151104,1231,56,14,2,15.968000000000002,2,0.2,5.389199999999999,4,0.3374999999999999,False,No,15.968000000000002,0.0,False,10-20%
2063,CA-2015-106439,20151031,20151104,1232,56,14,2,64.74000000000001,13,0.0,30.427800000000005,4,0.47,False,No,64.74000000000001,0.0,False,0%
2064,CA-2015-106439,20151031,20151104,1233,56,14,2,19.296,3,0.2,6.029999999999999,4,0.3125,False,No,19.296,0.0,False,10-20%
2065,CA-2015-106439,20151031,20151104,538,56,14,2,405.64,4,0.0,12.16919999999999,4,0.0299999999999999,False,No,405.64,0.0,False,0%
2066,CA-2015-106439,20151031,20151104,1226,56,14,2,146.352,3,0.2,-9.147000000000006,4,-0.0625,False,No,146.352,0.0,True,10-20%
2067,CA-2015-106439,20151031,20151104,1131,56,14,2,251.91,9,0.0,47.86289999999998,4,0.1899999999999999,False,No,251.91,0.0,False,0%
2068,CA-2015-106439,20151031,20151104,1025,56,14,2,12.39,3,0.0,3.717,4,0.2999999999999999,False,No,12.39,0.0,False,0%
2069,CA-2016-133452,20160413,20160419,1234,234,283,2,199.96,4,0.0,69.98599999999999,6,0.3499999999999999,False,No,199.96,0.0,False,0%
2070,CA-2016-133452,20160413,20160419,1235,234,283,2,710.8320000000001,3,0.2,-97.7394,6,-0.1374999999999999,False,No,710.8320000000001,0.0,True,10-20%
2071,CA-2017-146521,20170721,20170723,626,567,64,1,1.9410000000000005,1,0.7,-1.294,2,-0.6666666666666666,False,No,1.9410000000000005,0.0,True,40%+
2072,US-2018-110996,20181120,20181125,368,568,349,2,283.92,5,0.2,-46.13700000000003,5,-0.1625000000000001,False,No,283.92,0.0,True,10-20%
2073,CA-2017-129693,20171126,20171202,1204,569,60,2,7.312000000000001,2,0.2,2.5592,6,0.3499999999999999,False,No,7.312000000000001,0.0,False,10-20%
2074,CA-2018-122504,20181107,20181112,1236,490,91,1,59.97,3,0.0,13.7931,5,0.2299999999999999,True,Yes,0.0,59.97,False,0%
2075,CA-2018-122504,20181107,20181112,1237,490,91,1,761.5440000000001,7,0.2,66.63510000000002,5,0.0875,True,Yes,0.0,761.5440000000001,False,10-20%
2076,CA-2015-131051,20151201,20151205,276,310,35,2,58.2,3,0.0,28.517999999999997,4,0.4899999999999999,False,No,58.2,0.0,False,0%
2077,CA-2018-140676,20180912,20180915,227,570,309,3,39.900000000000006,5,0.0,19.950000000000003,3,0.5,False,No,39.900000000000006,0.0,False,0%
2078,CA-2018-140676,20180912,20180915,96,570,309,3,90.86,7,0.0,26.349399999999992,3,0.2899999999999999,False,No,90.86,0.0,False,0%
2079,CA-2018-140676,20180912,20180915,275,570,309,3,94.85,5,0.0,45.52799999999999,3,0.4799999999999999,False,No,94.85,0.0,False,0%
2080,CA-2016-120103,20161224,20161229,1238,334,52,2,106.232,7,0.2,37.1812,5,0.35,False,No,106.232,0.0,False,10-20%
2081,CA-2016-120103,20161224,20161229,600,334,52,2,111.984,2,0.2,11.198400000000005,5,0.1,False,No,111.984,0.0,False,10-20%
2082,CA-2016-120103,20161224,20161229,764,334,52,2,7.712000000000001,2,0.2,1.7352000000000003,5,0.225,False,No,7.712000000000001,0.0,False,10-20%
2083,CA-2018-104647,20180223,20180301,911,243,142,2,37.44,6,0.0,16.848,6,0.45,False,No,37.44,0.0,False,0%
2084,CA-2015-110352,20151123,20151129,430,526,67,2,23.680000000000003,2,0.2,8.879999999999999,6,0.3749999999999999,False,No,23.680000000000003,0.0,False,10-20%
2085,CA-2017-140501,20170623,20170628,581,6,30,2,122.12,4,0.0,56.1752,5,0.46,False,No,122.12,0.0,False,0%
2086,CA-2017-140501,20170623,20170628,1239,6,30,2,18.45,5,0.0,8.6715,5,0.47,False,No,18.45,0.0,False,0%
2087,CA-2017-140501,20170623,20170628,392,6,30,2,324.90000000000003,5,0.0,38.988000000000014,5,0.12,False,No,324.90000000000003,0.0,False,0%
2088,CA-2017-140501,20170623,20170628,1159,6,30,2,146.73,3,0.0,68.9631,5,0.47,False,No,146.73,0.0,False,0%
2089,CA-2017-140501,20170623,20170628,1240,6,30,2,3.96,2,0.0,1.4651999999999998,5,0.3699999999999999,False,No,3.96,0.0,False,0%
2090,CA-2016-139290,20161026,20161030,1241,200,350,2,5.76,2,0.0,2.6495999999999995,4,0.4599999999999999,False,No,5.76,0.0,False,0%
2091,CA-2018-166142,20180715,20180719,609,571,50,2,26.55,3,0.0,13.0095,4,0.49,True,Yes,0.0,26.55,False,0%
2092,CA-2018-166142,20180715,20180719,1117,571,50,2,310.44300000000004,3,0.3,-48.78390000000003,4,-0.1571428571428572,True,Yes,0.0,310.44300000000004,True,20-40%
2093,CA-2015-145926,20151117,20151121,993,89,351,2,479.9,5,0.0,81.58299999999997,4,0.1699999999999999,False,No,479.9,0.0,False,0%
2094,CA-2016-149678,20160413,20160415,506,498,215,1,12.88,1,0.0,0.3864000000000001,2,0.03,False,No,12.88,0.0,False,0%
2095,US-2016-164357,20161125,20161129,1242,12,125,2,13.12,5,0.2,1.4759999999999982,4,0.1124999999999998,False,No,13.12,0.0,False,10-20%
2096,US-2017-146570,20170515,20170520,1243,18,130,2,511.84,8,0.0,240.5648,5,0.47,False,No,511.84,0.0,False,0%
2097,US-2017-146570,20170515,20170520,1244,18,130,2,91.96,4,0.0,25.748800000000003,5,0.28,False,No,91.96,0.0,False,0%
2098,US-2017-146570,20170515,20170520,450,18,130,2,8.34,3,0.0,2.1684,5,0.2599999999999999,False,No,8.34,0.0,False,0%
2099,CA-2018-124401,20180907,20180912,954,77,41,2,37.68,3,0.2,2.355000000000002,5,0.0625,True,Yes,0.0,37.68,False,10-20%
2100,CA-2018-124401,20180907,20180912,1136,77,41,2,279.944,7,0.2,80.48390000000002,5,0.2875,True,Yes,0.0,279.944,False,10-20%
2101,US-2015-140116,20150310,20150317,1245,410,77,2,636.4080000000001,3,0.2,-15.910200000000088,7,-0.0250000000000001,False,No,636.4080000000001,0.0,True,10-20%
2102,US-2015-140116,20150310,20150317,1063,410,77,2,83.168,4,0.2,9.356399999999994,7,0.1124999999999999,False,No,83.168,0.0,False,10-20%
2103,CA-2015-123295,20150718,20150718,395,572,116,4,259.136,4,0.2,-25.913599999999988,0,-0.0999999999999999,False,No,259.136,0.0,True,10-20%
2104,CA-2018-167101,20180324,20180328,448,313,30,1,221.92,4,0.0,106.5216,4,0.48,False,No,221.92,0.0,False,0%
2105,CA-2018-167101,20180324,20180328,198,313,30,1,26.0,2,0.0,11.7,4,0.4499999999999999,False,No,26.0,0.0,False,0%
2106,US-2015-167633,20150930,20151005,975,573,252,2,15.552000000000003,3,0.2,5.4432,5,0.3499999999999999,False,No,15.552000000000003,0.0,False,10-20%
2107,US-2015-152723,20150926,20150926,237,429,352,4,0.8759999999999998,1,0.8,-1.4016000000000002,0,-1.6000000000000003,False,No,0.8759999999999998,0.0,True,40%+
2108,CA-2016-164882,20161031,20161031,369,66,72,4,19.98,1,0.0,9.3906,0,0.47,True,Yes,0.0,19.98,False,0%
2109,CA-2016-164882,20161031,20161031,897,66,72,4,398.352,3,0.2,124.485,0,0.3125,True,Yes,0.0,398.352,False,10-20%
2110,CA-2016-164882,20161031,20161031,1246,66,72,4,5.04,3,0.0,1.2599999999999998,0,0.2499999999999999,True,Yes,0.0,5.04,False,0%
2111,CA-2016-164882,20161031,20161031,204,66,72,4,17.450000000000003,5,0.0,8.027,0,0.4599999999999999,True,Yes,0.0,17.450000000000003,False,0%
2112,CA-2016-164882,20161031,20161031,39,66,72,4,323.136,4,0.2,20.19600000000001,0,0.0625,True,Yes,0.0,323.136,False,10-20%
2113,CA-2016-164882,20161031,20161031,559,66,72,4,29.700000000000003,3,0.0,8.019,0,0.2699999999999999,True,Yes,0.0,29.700000000000003,False,0%
2114,CA-2016-164882,20161031,20161031,1247,66,72,4,1295.84,4,0.2,145.78199999999993,0,0.1124999999999999,True,Yes,0.0,1295.84,False,10-20%
2115,CA-2016-164882,20161031,20161031,1248,66,72,4,46.84,2,0.0,12.6468,0,0.2699999999999999,True,Yes,0.0,46.84,False,0%
2116,CA-2016-164882,20161031,20161031,1249,66,72,4,425.833,1,0.15,20.03919999999998,0,0.0470588235294117,True,Yes,0.0,425.833,False,10-20%
2117,CA-2016-159786,20161012,20161017,1111,344,145,1,209.67,1,0.4,-13.978000000000009,5,-0.0666666666666667,False,No,209.67,0.0,True,20-40%
2118,CA-2017-130267,20170919,20170923,394,574,353,2,159.88,7,0.0,73.5448,4,0.4599999999999999,False,No,159.88,0.0,False,0%
2119,CA-2018-155460,20180413,20180415,219,339,60,3,5.28,1,0.0,2.376,2,0.4499999999999999,False,No,5.28,0.0,False,0%
2120,CA-2018-155460,20180413,20180415,1189,339,60,3,895.92,5,0.2,302.37299999999993,2,0.3374999999999999,False,No,895.92,0.0,False,10-20%
2121,US-2018-168690,20180107,20180113,745,466,354,2,2.8080000000000007,3,0.7,-1.9656,6,-0.7,False,No,2.8080000000000007,0.0,True,40%+
2122,CA-2018-158246,20181109,20181111,52,81,355,3,215.976,3,0.2,-2.6997000000000355,2,-0.0125000000000001,False,No,215.976,0.0,True,10-20%
2123,CA-2018-167381,20180922,20180924,367,383,243,1,241.96,2,0.0,41.13319999999999,2,0.1699999999999999,False,No,241.96,0.0,False,0%
2124,CA-2018-167381,20180922,20180924,86,383,243,1,27.72,9,0.0,13.3056,2,0.48,False,No,27.72,0.0,False,0%
2125,CA-2018-144862,20181201,20181205,1250,383,106,2,104.68000000000002,5,0.2,35.3295,4,0.3374999999999999,False,No,104.68000000000002,0.0,False,10-20%
2126,CA-2018-144862,20181201,20181205,1251,383,106,2,62.958,7,0.4,9.4437,4,0.15,False,No,62.958,0.0,False,20-40%
2127,CA-2015-126032,20150623,20150628,358,575,106,2,86.376,3,0.2,1.079699999999999,5,0.0124999999999999,False,No,86.376,0.0,False,10-20%
2128,CA-2016-134859,20161004,20161009,1252,452,64,2,64.944,3,0.2,6.494399999999995,5,0.0999999999999999,False,No,64.944,0.0,False,10-20%
2129,CA-2016-134859,20161004,20161009,1005,452,64,2,20.736000000000004,4,0.2,7.2576,5,0.3499999999999999,False,No,20.736000000000004,0.0,False,10-20%
2130,US-2015-114188,20150520,20150522,1253,576,356,1,33.28,4,0.0,9.3184,2,0.28,False,No,33.28,0.0,False,0%
2131,US-2015-114188,20150520,20150522,1254,576,356,1,38.52,9,0.0,11.9412,2,0.31,False,No,38.52,0.0,False,0%
2132,US-2015-114188,20150520,20150522,892,576,356,1,139.86,7,0.0,60.139800000000015,2,0.43,False,No,139.86,0.0,False,0%
2133,CA-2016-156524,20161120,20161126,1255,298,165,2,19.65,3,0.0,9.039,6,0.46,False,No,19.65,0.0,False,0%
2134,CA-2016-122210,20161130,20161204,14,577,64,2,152.991,3,0.7,-122.39280000000002,4,-0.8,False,No,152.991,0.0,True,40%+
2135,CA-2016-122210,20161130,20161204,970,577,64,2,10.584,7,0.2,-2.3813999999999997,4,-0.2249999999999999,False,No,10.584,0.0,True,10-20%
2136,CA-2016-122210,20161130,20161204,1256,577,64,2,94.92,4,0.4,15.819999999999991,4,0.1666666666666666,False,No,94.92,0.0,False,20-40%
2137,CA-2016-156377,20161231,20170105,1257,578,71,2,14.76,5,0.6,-11.439000000000004,5,-0.7750000000000002,False,No,14.76,0.0,True,40%+
2138,CA-2016-156377,20161231,20170105,1204,578,71,2,3.6559999999999993,4,0.8,-5.849600000000002,5,-1.600000000000001,False,No,3.6559999999999993,0.0,True,40%+
2139,US-2018-157896,20181116,20181116,594,559,30,4,146.82,3,0.0,73.41,0,0.5,False,No,146.82,0.0,False,0%
2140,CA-2015-159520,20150606,20150611,351,266,256,2,149.54399999999998,9,0.2,50.47109999999999,5,0.3374999999999999,False,No,149.54399999999998,0.0,False,10-20%
2141,CA-2015-159520,20150606,20150611,1258,266,256,2,17.14,2,0.0,4.4564,5,0.26,False,No,17.14,0.0,False,0%
2142,CA-2015-159520,20150606,20150611,1259,266,256,2,991.764,3,0.4,-347.1174000000001,5,-0.35,False,No,991.764,0.0,True,20-40%
2143,CA-2017-155481,20170901,20170905,70,159,12,2,30.48,6,0.2,9.906,4,0.3249999999999999,False,No,30.48,0.0,False,10-20%
